date,BTC Price,BTC High,BTC Low,BTC Open,BTC Previous Close,Crude Oil Price,Gold Price,ETH Price,MSFT Price,JPM Price,JNJ Price,XOM Price,Sentiment Article 1,Sentiment Article 2,Sentiment Article 3
7/6/2024 17:41:59,69031.8094,69024.8866,68464.5324,67407.1697,68889.4207,64.0,2420.2889,3876.1291,451.604,185.48,183.39,114.77,1,1,0
6/10/2024 21:45:43,68363.654,68046.3884,66142.7465,67481.3422,68615.6275,97.3,2445.5044,3991.208,400.599,185.89,164.78,113.88,1,0,2
6/15/2024 12:20:16,67533.5171,66728.8091,69471.3767,69023.1017,67441.4382,86.6,2409.3604,3720.3874,493.26,194.21,181.23,113.11,1,0,1
6/3/2024 09:36:29,68772.3578,69289.5603,68011.2857,68278.0825,66927.3363,56.1,2465.4338,3831.7004,481.496,205.8,158.67,113.49,0,0,0
7/12/2024 03:01:46,67401.5254,69998.7211,68038.3493,66285.5702,68268.002,92.9,2478.4561,3755.8361,480.336,188.31,176.01,118.74,1,0,2
7/2/2024 05:24:54,68003.5001,66564.7805,67206.4417,67600.9183,67737.0079,79.5,2425.2311,3972.3527,440.92,181.1,191.9,113.97,2,0,1
6/26/2024 09:12:09,68511.8546,68523.6842,69540.8531,67978.0737,68303.4144,92.4,2426.0584,3740.9954,422.759,199.31,173.91,114.91,0,0,0
5/25/2024 00:28:36,66022.2666,69778.6415,69643.2679,68939.8976,66179.8122,61.7,2430.6126,3741.0141,412.491,189.28,189.18,117.65,2,2,2
7/26/2024 19:35:17,68689.5772,67284.4544,69185.2172,69315.4607,67968.6548,59.9,2427.4552,3914.725,452.04,209.38,149.26,115.79,1,0,1
7/30/2024 17:06:32,69329.3277,66897.8363,69111.9965,66953.3728,67876.7906,91.0,2443.4076,3714.5652,435.22,208.91,143.58,117.62,0,1,2
7/11/2024 09:40:25,66136.5531,69390.1703,68138.6331,69666.6361,66957.9817,96.5,2400.5709,3874.1776,406.981,197.3,166.19,119.34,0,2,2
5/30/2024 04:26:43,69591.5552,66630.1247,67488.7231,66159.036,68133.1668,60.5,2433.8272,3709.9225,466.949,199.08,150.9,114.4,0,2,1
6/30/2024 18:16:01,66543.3811,66689.8198,66472.6205,69390.2243,66503.852,69.3,2488.881,3936.5854,434.078,185.64,174.23,117.5,2,0,2
7/24/2024 12:42:42,69672.7587,68462.5143,66968.0785,68991.8974,67639.2626,66.5,2420.8352,3700.8154,438.115,192.9,141.64,119.65,1,1,0
6/6/2024 21:41:25,69271.6703,68459.991,69122.4632,68293.1462,69192.6389,68.6,2483.5624,3792.203,468.731,193.51,142.59,117.52,0,1,2
7/26/2024 17:22:43,66075.1652,68129.257,67911.4492,67137.3903,69398.4752,78.8,2475.7524,3700.4095,441.997,181.56,194.61,118.37,1,1,1
6/16/2024 19:31:25,67394.3825,68990.8789,68970.9448,68789.2625,66631.0649,68.1,2410.2875,3978.3129,456.981,189.84,182.7,119.24,2,2,1
5/23/2024 19:21:35,69507.3091,69492.0121,66301.4099,67599.864,69192.1284,54.9,2452.1479,3968.7026,492.233,183.16,142.98,118.78,2,2,2
6/11/2024 20:55:18,67145.4244,67125.6138,66199.4784,66249.0338,66059.45,76.6,2414.7172,3990.803,406.15,203.83,192.82,119.7,0,2,1
7/2/2024 19:27:26,68036.8883,69034.8917,66574.8097,66846.2918,67055.6586,57.1,2414.9713,3799.8155,412.941,191.46,155.99,116.97,0,1,0
6/5/2024 10:36:57,67631.7814,69850.8768,67484.0769,68147.054,68809.5219,94.7,2489.1698,3927.324,463.663,205.63,197.23,114.58,2,0,2
6/23/2024 19:43:40,69645.654,69813.8979,68983.1717,66973.2974,66542.8853,50.2,2402.2368,3889.209,412.381,207.59,171.89,116.8,2,1,1
6/4/2024 14:29:32,68311.1945,66902.8725,66414.1176,69631.6587,69707.5431,73.6,2437.234,3787.9688,430.414,195.84,155.8,118.73,1,2,0
7/7/2024 14:13:30,69162.805,66120.3441,69116.9305,66812.2323,68653.4302,51.6,2446.1646,3885.7223,425.696,181.31,181.23,113.59,0,2,1
6/26/2024 22:24:50,68070.5726,69060.1235,67636.3573,69650.5996,67789.0039,94.8,2487.9999,3701.5953,446.436,186.92,191.73,113.27,2,2,1
6/28/2024 23:46:00,66080.0213,68560.3146,66834.788,69469.1297,67397.0825,90.4,2442.5727,3894.7392,409.506,183.31,147.34,117.47,0,2,0
7/15/2024 15:30:28,66816.9115,69343.7965,66740.7762,66425.2065,66901.6364,77.5,2408.3774,3848.978,488.262,185.62,170.61,118.66,1,2,2
7/22/2024 02:02:09,66175.0804,66225.8896,66953.6187,69752.727,67526.4019,80.3,2476.1566,3712.5384,439.708,184.12,167.33,117.06,2,1,1
6/12/2024 00:01:24,68007.5348,69135.6965,68095.1185,66517.0183,68113.1714,87.5,2428.6161,3813.9772,466.452,204.38,144.7,118.31,1,2,2
6/30/2024 00:12:20,66194.4199,68833.2774,68161.2362,69680.9554,67182.7122,98.8,2437.0806,3740.5234,482.173,197.38,190.06,114.05,1,1,1
5/31/2024 14:07:23,69574.458,67419.2481,66078.4966,67158.4634,68082.9746,75.6,2438.6145,3928.0895,446.072,206.98,175.35,118.81,2,2,0
7/9/2024 18:01:33,67844.9509,67411.5131,69986.09,66307.5647,68005.8416,50.5,2469.8819,3845.6075,492.816,200.15,161.69,117.15,2,0,0
7/11/2024 19:10:31,68752.0625,69063.9755,66823.1748,66497.9063,67012.8183,75.5,2439.7266,3815.0023,437.729,191.35,145.99,119.76,0,2,0
7/4/2024 23:19:29,66114.3814,69586.9033,67042.6249,69140.6342,68640.0532,84.5,2421.5553,3719.2636,452.811,203.27,192.55,113.05,0,0,2
6/16/2024 15:47:34,67320.7295,67328.9059,68095.3511,68307.8644,68327.8426,96.3,2496.3784,3964.071,498.458,180.25,166.61,115.26,2,2,2
6/14/2024 06:03:41,69852.7326,66140.8142,69401.0795,66182.973,67041.6197,50.7,2488.2794,3885.4538,491.266,209.72,188.89,113.11,2,2,1
6/21/2024 06:30:17,66890.3316,66629.8322,69493.0861,68446.0414,67009.1986,83.5,2457.6087,3788.3307,487.277,188.96,169.93,114.44,1,0,0
6/17/2024 00:33:19,68967.9642,68145.3762,68189.7985,69458.5514,68143.4876,94.7,2488.6858,3725.9513,437.497,197.76,199.6,115.78,0,0,2
6/8/2024 13:44:33,69496.1075,68269.462,69245.1754,67112.5751,68269.9314,74.4,2479.9249,3940.0897,491.205,198.01,141.66,117.86,1,1,1
6/29/2024 14:38:37,69773.5892,69231.0799,69820.4813,66572.3953,67526.0442,96.4,2400.8138,3901.7319,441.76,181.67,163.49,114.95,1,2,0
5/28/2024 18:15:28,68030.556,69772.7469,68924.1257,67122.0492,69113.9304,92.0,2405.9407,3905.4113,447.838,201.55,184.03,119.27,1,0,2
7/15/2024 14:13:07,67218.574,69288.9773,68782.6571,66553.3591,67346.1723,94.0,2423.2383,3976.3171,422.921,206.16,196.6,116.38,0,0,1
5/31/2024 14:37:17,66451.3133,67673.2456,67304.6393,67125.9127,68965.7879,78.3,2452.6538,3972.0396,407.393,190.25,170.91,115.6,2,0,0
6/2/2024 08:11:50,67925.3612,69883.7402,67002.7756,67365.4375,68112.6526,85.8,2448.6148,3927.1745,424.979,199.58,170.89,115.64,0,0,0
7/3/2024 00:45:33,66550.1979,66554.4641,68090.304,67592.6784,69784.4212,71.7,2465.0795,3777.1418,489.117,204.48,181.68,115.78,0,0,1
7/3/2024 06:27:45,68452.9038,68853.9463,66555.6924,68290.0427,68758.5833,73.4,2441.6288,3872.5106,447.007,193.41,151.01,118.18,2,2,2
6/10/2024 09:40:58,68942.3133,66862.9075,68442.4575,67333.0014,68755.3246,74.6,2458.1814,3913.4829,487.169,180.1,180.83,119.93,2,2,2
6/9/2024 19:57:36,66782.3002,66125.4416,68996.1285,67235.6374,66206.7019,70.2,2402.4396,3739.9492,484.851,194.7,183.13,117.18,1,2,2
7/21/2024 01:37:26,66406.0001,66094.9528,66766.8598,67406.5471,68366.0984,80.5,2420.1877,3939.941,425.255,197.76,172.99,115.65,1,1,1
7/9/2024 08:18:55,67572.3192,66315.1971,66063.7219,69047.0451,69072.3452,51.0,2485.2944,3900.1974,429.008,191.83,166.14,116.56,2,2,0
7/17/2024 18:08:57,67790.9454,69392.6183,67158.3394,69338.8859,66564.7394,82.9,2430.0681,3836.9935,493.597,183.23,145.45,114.26,0,1,2
7/10/2024 07:59:18,68983.2895,67953.0084,68816.0305,68086.3058,69199.1683,53.9,2498.3973,3775.9768,466.413,206.73,163.5,116.06,0,0,2
7/10/2024 04:26:18,68741.8988,66557.6277,68197.8443,66864.3366,67902.1452,70.4,2488.9124,3868.1816,431.718,200.79,193.63,114.72,0,1,0
7/29/2024 09:06:08,66933.3472,69465.4601,67229.0662,66450.7319,67601.9364,71.9,2451.974,3989.3217,441.007,207.09,189.52,118.16,2,2,1
5/29/2024 00:10:51,66387.9821,68485.5903,66153.0686,66774.6567,66344.4892,88.7,2434.5202,3910.4725,406.524,201.91,192.26,118.7,0,1,1
7/4/2024 22:30:40,66931.6371,69474.6921,68615.2698,67283.2829,67668.9444,59.4,2460.3899,3915.1606,426.084,183.17,187.75,113.12,1,2,2
6/19/2024 08:05:56,69635.2876,67675.6402,68908.8289,68722.9595,68722.2163,55.5,2454.531,3854.7809,484.065,190.42,160.43,117.95,0,2,1
5/28/2024 01:54:24,69193.2987,67236.7547,67698.0303,67424.7814,69341.4384,67.1,2442.3722,3896.282,444.559,208.49,165.83,116.86,2,2,2
7/13/2024 22:36:03,68122.0371,68383.8638,68874.1767,68248.986,69168.6741,80.1,2413.6039,3838.1988,489.372,200.47,151.97,115.01,0,1,1
7/6/2024 07:03:26,69312.2439,66984.224,69465.5444,66861.0214,66762.6447,92.6,2413.7866,3985.6618,446.232,205.35,180.35,116.12,0,1,0
7/22/2024 22:58:48,69169.6464,67258.937,68898.6556,69613.4652,66970.6596,92.2,2402.3767,3713.8557,416.596,199.94,153.44,113.03,1,1,1
7/13/2024 07:37:14,66816.9674,69675.337,69238.435,66181.215,68312.4666,50.9,2432.0958,3941.6829,496.779,186.98,149.48,115.77,2,0,0
7/16/2024 01:06:15,68439.8421,68201.9458,69698.4672,66083.324,66269.517,70.1,2447.9336,3817.0061,489.956,204.15,159.22,113.62,1,0,0
6/28/2024 14:30:02,68087.9505,67086.5528,67790.9864,68714.5854,68540.8528,59.6,2458.7188,3730.2611,468.196,202.64,197.8,119.64,1,2,1
6/25/2024 08:02:19,69227.8752,66560.5105,66593.0753,66784.413,69772.1404,51.1,2429.9023,3938.5523,497.393,206.41,197.27,116.59,0,2,0
6/15/2024 18:29:21,68288.296,68772.6581,67551.7042,68178.4192,66870.8961,76.6,2439.3243,3978.1478,413.079,208.07,169.87,113.87,2,2,2
7/17/2024 20:29:04,67496.3148,68506.551,67543.9593,69082.7887,67188.1884,73.3,2445.1196,3915.1668,410.336,185.77,155.65,118.26,1,2,0
7/18/2024 00:39:06,68967.6838,66866.5219,67643.8674,68033.8763,69216.2777,84.2,2493.868,3777.0802,456.553,183.52,171.04,118.18,0,1,1
7/22/2024 09:22:26,66888.6108,69487.5631,66499.2076,67629.4826,66627.0986,96.1,2441.7478,3838.1838,432.878,185.51,160.57,113.82,0,1,0
7/6/2024 13:27:25,66496.1335,69355.7396,69814.1532,67932.9607,67392.9655,64.2,2490.6033,3791.275,474.724,181.54,163.23,116.48,1,2,0
5/23/2024 00:01:28,67654.1557,67763.4927,66272.1979,66327.1982,69907.5346,69.9,2450.9187,3902.4281,493.305,207.13,163.44,113.45,0,1,0
5/30/2024 14:29:03,66987.0243,68028.7749,66123.3279,69027.0513,66601.7775,68.0,2481.9218,3957.0876,495.575,209.16,150.35,113.96,2,2,2
7/10/2024 18:13:05,67508.2038,68272.4454,67715.2293,68559.7603,67854.2566,57.8,2460.5963,3841.5822,429.417,182.76,184.75,116.72,0,2,2
5/27/2024 07:04:56,67779.0755,67703.3397,68253.846,67992.9287,67925.4036,91.2,2495.1747,3752.1056,454.7,198.88,173.69,116.73,2,0,1
5/23/2024 20:10:39,69298.1007,69221.2118,68943.3809,69543.996,68437.7791,68.3,2457.1139,3959.8183,468.327,180.45,195.25,114.05,1,0,2
5/30/2024 14:26:10,67951.476,66159.6291,69247.4137,67455.4403,67798.8409,79.1,2452.3225,3863.2422,465.474,202.35,176.7,116.55,2,1,1
7/1/2024 23:55:03,66386.0679,68788.6947,69606.0499,67529.7933,67768.3306,91.7,2480.051,3811.9692,431.772,195.22,179.23,119.78,1,1,0
7/16/2024 04:03:21,68690.3871,67099.9107,67234.3185,68273.0708,66215.4349,77.8,2401.9729,3836.4548,421.476,188.64,152.64,118.87,0,1,0
6/9/2024 11:38:35,67354.5814,67155.2318,68781.0497,69523.2953,69685.8596,86.6,2449.4267,3995.235,477.747,195.66,162.45,116.79,1,1,1
5/28/2024 05:13:04,69216.1224,67322.2564,68420.0274,68315.3357,69283.3459,83.8,2432.1872,3760.4055,416.081,204.79,181.34,115.83,0,2,2
6/30/2024 08:04:58,68716.6354,67847.2191,67588.1137,69761.8719,68337.6106,73.6,2474.5119,3896.9539,449.318,187.16,198.77,115.55,1,2,0
5/26/2024 08:33:00,66923.4576,68008.292,66238.5158,67063.4753,67610.0605,65.5,2491.1739,3873.15,479.581,190.62,199.86,119.61,1,1,2
6/1/2024 14:48:56,66938.1446,67964.1342,66715.9041,67772.1229,69562.1226,89.3,2469.8318,3734.3253,425.748,200.65,155.75,116.71,2,0,1
6/28/2024 09:32:33,67980.8,68785.3662,67254.1283,69282.4027,69523.7948,99.0,2454.8899,3854.2798,437.983,206.08,167.95,119.59,0,0,0
6/25/2024 21:12:51,69187.7123,67367.6053,69350.5098,68443.1223,68445.9387,75.5,2461.5714,3969.2306,439.35,191.56,140.39,117.9,0,1,2
7/20/2024 06:02:26,69371.0538,68570.8444,66289.3727,69688.3202,68167.7471,59.4,2447.3175,3980.7254,465.234,205.45,177.69,119.95,1,2,2
7/29/2024 02:22:24,66025.6046,67216.4729,68931.0563,66679.8117,68527.5529,69.1,2453.5096,3715.4427,467.137,182.55,170.68,113.07,0,2,1
7/16/2024 14:03:45,66039.2407,66771.7876,67369.9592,68551.7369,67967.4553,69.2,2416.5305,3786.3601,468.166,204.63,151.14,113.73,2,2,0
6/6/2024 10:48:35,67334.6953,69091.0557,68033.2379,67995.0816,68255.9697,85.8,2427.7956,3901.7036,459.771,198.57,147.04,114.15,2,1,1
7/10/2024 06:54:52,67827.4631,68352.4325,66501.2771,66045.7206,68677.6664,90.3,2478.6014,3719.2504,454.002,191.4,198.71,116.99,2,2,2
6/2/2024 23:02:03,69746.6571,68291.9043,67322.8371,69997.0261,69883.166,64.9,2440.2073,3992.2524,497.685,199.78,160.35,113.06,1,1,2
6/8/2024 10:23:31,69017.5698,68251.3275,68286.3777,67182.8418,69340.8804,67.5,2493.3004,3990.0574,492.679,188.9,140.87,118.63,0,2,2
7/17/2024 22:50:18,69390.466,68530.9003,69937.472,66073.4186,67752.3954,66.2,2401.0578,3996.8559,461.723,209.61,143.23,119.63,1,1,1
7/11/2024 20:48:39,67360.1948,67410.8503,67238.7765,66933.6672,67454.1724,99.4,2463.9785,3881.7672,459.82,184.41,141.09,119.42,1,1,0
7/24/2024 04:27:13,66537.4709,68464.2746,68065.6989,67112.316,66648.8857,53.8,2459.9351,3754.5332,466.758,195.94,175.7,117.63,1,0,1
6/28/2024 06:04:00,69202.7656,68179.3217,69899.7526,69177.662,66640.4249,96.3,2420.9348,3755.4936,472.555,183.65,186.25,118.31,2,2,2
6/7/2024 09:03:21,68095.2344,68856.8137,67493.2949,69902.4868,69752.3669,54.6,2430.4495,3978.3967,489.926,191.24,183.97,116.8,2,0,0
7/2/2024 02:04:24,69599.4424,66225.59,66057.7058,69265.8941,68993.0482,68.2,2457.8478,3940.9172,413.82,205.81,190.08,116.25,2,1,1
6/14/2024 08:33:41,69504.0506,66159.4794,69150.3547,67922.7487,67735.3669,80.9,2425.2666,3902.0343,444.535,192.65,187.09,119.3,1,1,1
6/23/2024 03:53:14,68664.3823,67106.3835,68941.036,67670.9458,67796.5688,60.8,2470.1476,3752.218,437.783,208.12,163.06,117.77,0,1,2
6/17/2024 03:56:27,67685.7179,68740.0892,68469.3233,68324.2872,69417.6342,83.9,2402.3265,3814.2354,405.713,204.42,160.43,117.94,0,2,0
6/27/2024 19:14:01,68268.4266,68503.8353,67870.7981,68342.7558,68178.8987,70.4,2404.8787,3804.0545,478.977,205.19,152.45,114.02,2,2,0
7/27/2024 13:00:06,67963.6236,69506.8875,66594.1279,67504.246,69633.2029,51.6,2431.8253,3939.7476,428.015,202.3,190.98,118.76,1,0,0
6/19/2024 07:27:41,66418.7416,67058.5081,66289.5856,69724.504,69799.9653,60.5,2409.3096,3741.695,476.688,190.6,182.09,113.05,1,2,1
7/24/2024 20:19:44,68012.5974,69724.2368,69105.8366,66598.7856,66198.9781,75.0,2463.1327,3958.8772,456.953,194.19,152.53,113.35,1,0,2
7/14/2024 09:42:37,66641.5892,66489.9921,69473.5218,68598.6388,68636.1929,72.6,2418.0344,3932.0297,451.1,189.49,152.47,114.48,0,0,2
6/4/2024 16:07:42,67354.2517,66286.9162,68695.8726,68022.241,66077.3347,92.7,2481.4836,3905.807,464.006,181.21,153.2,119.66,0,0,0
7/3/2024 20:33:19,68039.0256,69394.1861,67548.0286,69632.3537,68300.3656,85.1,2499.0147,3893.2846,441.469,205.47,144.51,114.04,2,2,2
5/23/2024 14:16:59,66197.8799,68940.5105,67798.2391,68810.6868,66140.4875,69.2,2484.6676,3993.0696,429.792,202.32,155.69,115.7,2,1,2
6/27/2024 17:21:15,67741.3586,66200.5815,66710.4861,69155.4624,68414.2149,87.1,2489.2236,3993.2711,475.102,182.61,186.32,116.46,2,0,0
7/14/2024 23:31:15,67986.4299,68609.4563,66954.1837,66705.1298,68270.2258,79.4,2434.2116,3942.2417,475.516,188.75,194.56,118.15,1,0,1
6/22/2024 07:47:55,69697.4742,68249.1162,68017.8761,66526.7834,67521.1387,71.4,2449.5925,3760.7865,481.392,190.27,159.7,117.67,0,1,1
7/14/2024 22:28:08,68777.8281,67862.5113,67536.0111,69247.8681,69859.7636,75.6,2433.9746,3853.3121,445.351,207.82,159.47,118.86,2,0,2
6/25/2024 21:55:38,68948.6129,66508.7091,66441.2115,66121.5217,68178.8312,92.6,2484.3825,3930.4622,450.798,205.28,146.1,116.93,1,1,2
7/14/2024 11:20:44,66875.9788,67233.688,66932.7506,68485.2411,67189.3862,50.6,2415.9475,3934.407,407.462,190.72,142.83,115.27,2,2,2
7/30/2024 01:19:37,68510.1005,68092.0287,69963.2113,66643.5641,68450.7544,81.0,2451.6851,3975.8612,465.925,192.49,140.26,119.82,1,1,2
7/29/2024 17:05:15,69608.4944,69816.0407,67080.0195,67697.5008,67885.5539,98.7,2423.599,3936.2586,495.966,204.93,168.43,116.87,0,2,2
7/15/2024 20:53:38,69870.8573,69129.4497,69874.7053,69427.5611,66016.5199,88.3,2422.963,3734.3172,490.509,186.51,193.79,117.86,1,0,1
6/13/2024 06:59:00,69931.8335,68907.4274,67056.0305,68371.2509,68930.5824,73.1,2451.365,3986.9673,417.519,199.77,162.5,113.12,0,1,2
6/9/2024 20:44:32,67629.4016,66444.7083,69856.2148,69061.4355,69863.487,81.6,2440.3561,3874.1911,448.3,182.12,176.3,114.71,0,0,0
7/22/2024 09:35:06,66566.7723,69579.9929,66372.8857,69400.0219,68726.7452,92.9,2489.2497,3926.1287,444.804,199.83,181.17,117.4,2,1,0
7/1/2024 21:02:42,69938.3758,69373.736,68543.0763,66236.6821,68777.0152,94.3,2453.6317,3857.6169,458.071,183.88,151.42,117.36,0,1,1
6/15/2024 12:18:14,66118.212,66557.6429,67877.0295,68134.1777,66186.0085,59.5,2455.1903,3701.6846,437.573,190.56,144.0,114.22,0,2,1
6/10/2024 03:00:06,67904.5362,67201.5548,66248.9959,69154.7527,66315.8922,77.2,2483.5139,3825.7001,471.293,206.74,183.11,113.48,1,1,1
5/28/2024 06:32:34,69242.8956,66080.5111,67009.656,66732.6638,68173.8178,59.3,2417.153,3924.0444,466.246,195.27,150.15,117.73,0,1,1
7/9/2024 06:19:45,69697.6603,69833.5197,68568.1221,66516.2176,66358.0326,55.4,2442.066,3715.0649,488.537,194.47,153.84,118.08,1,2,2
6/22/2024 16:03:01,68667.8946,67068.6427,68307.8071,66955.2122,67226.1075,72.6,2467.8867,3944.9176,421.915,197.25,150.09,114.01,2,2,0
7/17/2024 11:35:48,68247.5444,66026.8389,69918.9526,67832.7142,68214.4442,51.6,2475.9946,3771.021,407.431,181.75,161.25,113.13,2,1,1
7/6/2024 00:48:58,67514.6221,66252.9587,69488.8268,69671.525,66190.2473,85.1,2471.4593,3744.5117,415.07,181.57,173.29,114.37,1,0,2
6/3/2024 22:29:01,67385.6132,69396.9148,66778.2814,69975.7824,68003.6389,84.6,2437.6956,3920.8936,406.55,199.17,162.81,118.2,2,1,1
7/4/2024 11:37:25,66605.706,69023.0636,68665.275,69645.8604,67897.6636,82.2,2416.0972,3820.2822,402.475,196.62,166.37,117.16,0,1,2
6/23/2024 00:03:21,66310.7514,66598.1096,67839.8482,67980.6001,68380.3723,67.9,2494.9529,3961.7382,491.212,209.68,152.08,114.08,0,2,2
7/28/2024 00:56:28,66931.6803,67185.4584,68884.1739,69691.8052,66180.1291,88.9,2447.4215,3753.7215,412.811,203.13,163.28,119.06,1,1,1
5/30/2024 16:14:41,66701.3072,66660.679,69103.0286,69226.0561,67064.2588,64.0,2431.533,3720.8902,428.714,209.22,181.58,119.42,0,1,1
6/24/2024 09:49:42,67312.3796,66529.998,67595.2482,68212.4549,68306.7706,83.2,2492.4182,3995.9504,447.133,184.32,154.71,113.64,2,1,2
7/25/2024 11:37:56,67712.8466,66642.6412,68074.3263,66841.4419,66566.8009,66.9,2466.8115,3730.9369,487.887,194.3,149.54,118.01,1,1,0
7/15/2024 05:27:08,69491.6599,68395.2057,68647.7141,66558.2912,67253.378,82.9,2402.0693,3931.6861,468.732,186.36,160.03,118.77,0,0,1
7/12/2024 20:33:34,69889.234,68405.0357,67516.9367,69126.3441,67707.6449,99.3,2457.0033,3803.1467,450.825,184.67,157.47,113.04,1,0,1
7/3/2024 12:08:16,69732.367,69384.6448,69688.8076,66090.3854,68509.9159,98.6,2461.4179,3874.571,421.058,195.41,142.06,116.5,2,2,1
5/29/2024 13:10:34,69529.5252,66265.3598,69085.7632,66777.2581,67698.3358,78.4,2488.9422,3905.49,479.124,191.24,156.86,116.6,0,1,1
7/17/2024 10:18:17,66502.663,67538.1083,66155.8118,66406.8886,67491.4045,74.3,2478.5094,3766.0134,499.531,180.23,173.83,118.34,2,2,2
7/7/2024 05:56:48,68255.9614,66182.423,66269.1478,66284.4791,67160.8285,51.9,2463.9899,3885.4396,434.495,208.69,183.15,114.47,1,2,0
6/23/2024 09:55:51,69513.4833,66819.1322,66559.1179,69189.8526,69072.5556,74.4,2428.9842,3950.737,431.002,184.0,176.3,115.41,1,2,2
7/18/2024 08:45:22,67113.2831,69031.6224,67288.6641,67854.9768,69372.5532,74.2,2463.5131,3717.8906,409.1,193.17,175.67,117.15,1,1,0
6/17/2024 10:15:26,69267.7283,67747.0175,69290.528,67548.181,66364.3045,54.5,2491.1455,3909.7802,481.543,204.53,159.35,117.56,2,0,2
7/25/2024 15:19:08,69468.1408,66862.2534,69401.3233,67313.8559,69910.7933,64.8,2477.6473,3723.7391,402.421,189.18,199.58,118.0,2,1,1
6/15/2024 01:35:41,67772.0072,66105.1157,69359.4444,66170.4194,68080.2436,58.2,2459.0727,3700.1829,476.52,183.4,198.31,113.46,2,2,0
5/24/2024 22:14:31,66818.4665,69200.5234,69439.0459,69407.573,67622.5761,59.7,2495.3038,3816.6603,453.455,183.49,152.78,117.63,0,1,2
7/3/2024 06:53:43,69208.4501,67154.7212,69517.4675,66734.7049,68957.0122,95.5,2402.927,3751.6521,427.609,204.59,153.72,117.16,0,1,1
6/2/2024 10:45:26,66886.3997,68784.6238,69948.8772,69120.7994,66856.6535,90.3,2467.7817,3882.1228,450.597,197.18,142.92,117.11,1,2,2
6/3/2024 14:48:31,69857.1095,68960.7306,69574.3052,67401.9287,69818.5706,91.9,2470.6364,3978.7588,441.465,182.29,148.87,117.99,2,1,1
6/25/2024 21:52:55,67005.1864,67004.5185,68691.9244,69990.9352,69399.1564,88.8,2438.8243,3892.2422,438.73,181.21,196.18,115.32,0,2,1
6/10/2024 12:01:29,68940.8277,68431.0461,67455.5904,69493.3644,68733.5141,73.1,2481.0367,3838.0031,429.022,191.99,152.6,117.73,2,2,1
6/24/2024 05:02:05,69948.3782,69958.7528,68638.5086,69582.6678,67714.8942,77.3,2492.1424,3719.5572,459.627,199.43,168.21,113.69,2,0,0
7/26/2024 06:04:08,67721.3273,69373.9403,66765.8651,68931.5643,69987.3371,54.4,2477.1996,3964.9419,451.156,207.74,179.3,116.59,1,0,0
7/6/2024 08:05:19,68786.6978,69207.3257,68579.7226,68513.5347,66130.8255,60.4,2488.2842,3891.0238,418.877,204.45,161.01,118.94,1,0,1
7/21/2024 02:35:16,69282.0787,66934.8086,67124.6507,69650.6039,67799.6048,96.8,2427.5434,3991.2742,415.45,207.46,158.68,113.89,0,0,0
7/28/2024 16:52:25,69349.814,66691.8771,68996.9214,66312.3578,66296.0739,75.3,2460.5347,3757.3871,460.566,182.94,188.38,116.51,2,0,1
7/26/2024 19:02:37,66839.9091,66449.3645,69863.8117,68803.5351,66478.5454,97.9,2426.6843,3753.2416,487.255,188.04,143.11,117.77,0,0,0
5/29/2024 05:33:36,69066.6435,66271.5629,68407.7658,68761.5706,69834.482,52.7,2475.9758,3936.7264,431.231,196.58,173.05,116.98,2,2,0
7/20/2024 02:13:47,68337.3962,68214.0876,67411.0029,68556.9878,67042.899,81.7,2412.7514,3812.8362,438.854,181.12,151.3,113.18,1,0,0
6/13/2024 06:23:17,69098.0454,68648.5344,67644.1084,68687.4325,69898.4053,77.4,2400.3117,3854.8612,438.605,181.31,166.12,117.86,0,2,2
5/28/2024 22:44:24,69341.4741,67346.7516,66992.0302,66744.1736,68170.9562,56.4,2450.9965,3755.9215,453.548,195.55,176.85,116.82,1,1,0
6/3/2024 03:06:43,69145.0097,67245.6292,66285.6456,69116.9498,69955.2044,89.1,2415.7553,3892.8753,406.372,183.8,170.35,116.74,1,2,0
6/29/2024 00:29:16,68825.8259,69046.6403,68914.0642,68559.0791,69009.8356,90.7,2425.0944,3811.2975,400.477,205.62,174.96,114.63,0,2,1
6/10/2024 13:47:31,69888.5789,66258.3515,68862.8823,68569.9387,67186.086,93.9,2429.235,3833.5139,475.087,200.04,191.81,115.51,1,1,0
7/4/2024 13:50:05,69942.6506,67571.1604,68750.4397,69298.1667,66578.8907,71.9,2493.8252,3765.1026,469.078,202.44,198.36,114.61,0,1,0
7/25/2024 14:57:16,68677.9164,69533.6006,67077.5682,68623.1191,69447.1648,76.5,2451.8483,3766.9936,424.685,183.17,197.28,117.69,1,2,0
7/10/2024 21:28:17,67477.1667,67061.9365,69588.8084,68901.4231,69934.7951,58.1,2455.8043,3803.7029,426.065,184.42,161.13,116.48,2,0,2
6/21/2024 23:06:27,66012.3319,67618.843,69120.3501,68167.3859,69051.1032,57.7,2420.4276,3773.1739,414.619,201.44,152.93,118.99,2,0,0
7/7/2024 20:54:28,69345.557,69131.1627,66848.6967,66838.0129,67873.4574,96.8,2470.6548,3844.4882,496.33,196.5,148.94,115.38,2,1,2
6/21/2024 08:46:47,69891.707,68586.4888,69318.5845,66916.9295,68751.4784,59.3,2419.6499,3810.0128,466.861,184.19,195.91,118.43,0,1,1
